latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-12.718,131.183,336.2,1,1,2021-07-06,0135,T,88,6.0NRT,304.5,27.3,D
-12.719,131.192,340.2,1,1,2021-07-06,0135,T,90,6.0NRT,305.1,33.1,D
-12.722,131.211,322.8,1,1,2021-07-06,0135,T,73,6.0NRT,302.8,10.6,D
-12.723,131.22,317.3,1,1,2021-07-06,0135,T,25,6.0NRT,301.9,5.7,D
-12.837,131.178,316.5,1,1,2021-07-06,0135,T,46,6.0NRT,300.7,6.9,D
-13.365,134.169,317.3,1.4,1.2,2021-07-06,0135,T,71,6.0NRT,296.4,14,D
-13.374,134.155,311.4,1.4,1.2,2021-07-06,0135,T,26,6.0NRT,295.3,5.8,D
-13.375,134.168,330.7,1.4,1.2,2021-07-06,0135,T,85,6.0NRT,296.9,36.8,D
-12.909,130.724,317.7,1,1,2021-07-06,0135,T,64,6.0NRT,302.2,6.6,D
-13.572,134.477,323.1,1.4,1.2,2021-07-06,0135,T,78,6.0NRT,301.3,21.2,D
-13.574,134.49,317.3,1.4,1.2,2021-07-06,0135,T,64,6.0NRT,301,11.4,D
-13.578,134.484,327,1.4,1.2,2021-07-06,0135,T,81,6.0NRT,301.2,27.9,D
-13.088,130.694,317.6,1,1,2021-07-06,0135,T,57,6.0NRT,302.8,7.3,D
-13.09,130.703,322,1,1,2021-07-06,0135,T,74,6.0NRT,301.6,11,D
-13.099,130.702,325.6,1,1,2021-07-06,0135,T,68,6.0NRT,302.6,13.7,D
-13.145,130.77,328.4,1,1,2021-07-06,0135,T,81,6.0NRT,301.9,18.2,D
-13.154,130.768,318.7,1,1,2021-07-06,0135,T,68,6.0NRT,300.7,8.5,D
-13.209,131.083,320,1,1,2021-07-06,0135,T,67,6.0NRT,305.1,8.7,D
-13.211,131.092,316.8,1,1,2021-07-06,0135,T,54,6.0NRT,303.8,6.3,D
-13.761,134.156,320.1,1.4,1.2,2021-07-06,0135,T,73,6.0NRT,298.8,16.6,D
-13.814,133.938,318.2,1.3,1.1,2021-07-06,0135,T,70,6.0NRT,297.5,16.3,D
-13.747,133.356,311,1.2,1.1,2021-07-06,0135,T,42,6.0NRT,298.6,5.7,D
-13.785,132.743,318.7,1.1,1.1,2021-07-06,0135,T,70,6.0NRT,297.7,12.5,D
-13.608,131.358,317.5,1,1,2021-07-06,0135,T,69,6.0NRT,302.8,9.1,D
-13.815,132.815,312.8,1.2,1.1,2021-07-06,0135,T,46,6.0NRT,296.4,5.8,D
-13.817,132.808,312,1.2,1.1,2021-07-06,0135,T,52,6.0NRT,296.9,6.5,D
-13.722,131.91,315.8,1.1,1,2021-07-06,0135,T,65,6.0NRT,301.6,7.1,D
-13.724,131.92,320.3,1.1,1,2021-07-06,0135,T,73,6.0NRT,300.4,11.3,D
-13.723,130.753,314.9,1,1,2021-07-06,0135,T,65,6.0NRT,294.7,7.4,D
-13.724,130.762,321,1,1,2021-07-06,0135,T,74,6.0NRT,295.1,13,D
-13.824,130.44,317.2,1,1,2021-07-06,0135,T,62,6.0NRT,301.8,7.7,D
-13.826,130.449,314.7,1,1,2021-07-06,0135,T,49,6.0NRT,300.8,5.4,D
-14.347,133.196,312.9,1.2,1.1,2021-07-06,0135,T,31,6.0NRT,295.9,6.3,D
-13.974,130.208,313.4,1,1,2021-07-06,0135,T,51,6.0NRT,301.6,4.6,D
-14.375,132.886,311.9,1.2,1.1,2021-07-06,0135,T,54,6.0NRT,295.2,6.8,D
-14.378,132.891,313.9,1.2,1.1,2021-07-06,0135,T,60,6.0NRT,295.9,9.9,D
-14.409,133.044,313.9,1.2,1.1,2021-07-06,0135,T,47,6.0NRT,296.1,7.1,D
-14.418,133.043,313,1.2,1.1,2021-07-06,0135,T,33,6.0NRT,296.8,6.1,D
-14.467,133.409,314.9,1.3,1.1,2021-07-06,0135,T,63,6.0NRT,298.3,9.2,D
-14.054,130.189,317.5,1,1,2021-07-06,0135,T,36,6.0NRT,300.6,6.4,D
-14.076,130.214,320.3,1,1,2021-07-06,0135,T,71,6.0NRT,302.1,8.4,D
-14.07,130.112,312.9,1,1,2021-07-06,0135,T,35,6.0NRT,300.8,3.9,D
-14.072,130.121,314.4,1,1,2021-07-06,0135,T,54,6.0NRT,301.5,4.8,D
-14.696,134.59,322.2,1.5,1.2,2021-07-06,0135,T,75,6.0NRT,301.6,21.9,D
-14.698,134.584,319.7,1.5,1.2,2021-07-06,0135,T,71,6.0NRT,301.7,19,D
-14.101,130.129,315.9,1,1,2021-07-06,0135,T,63,6.0NRT,302,5.2,D
-14.554,133.296,319.2,1.3,1.1,2021-07-06,0135,T,71,6.0NRT,300.2,13.9,D
-14.058,129.654,318.1,1,1,2021-07-06,0135,T,20,6.0NRT,298.1,9.4,D
-14.068,129.662,315.8,1,1,2021-07-06,0135,T,37,6.0NRT,299.1,8.2,D
-14.266,130.38,315.4,1,1,2021-07-06,0135,T,25,6.0NRT,301,6.7,D
-14.212,129.703,349,1,1,2021-07-06,0135,T,95,6.0NRT,302.1,56,D
-14.214,129.713,343.4,1,1,2021-07-06,0135,T,92,6.0NRT,303.9,43.9,D
-14.222,129.768,322.1,1,1,2021-07-06,0135,T,74,6.0NRT,302.2,14.4,D
-14.221,129.702,325.9,1,1,2021-07-06,0135,T,79,6.0NRT,298.3,19.1,D
-14.223,129.711,358.9,1,1,2021-07-06,0135,T,99,6.0NRT,303.7,78.1,D
-14.224,129.72,346.9,1,1,2021-07-06,0135,T,94,6.0NRT,304.6,49.6,D
-14.898,134.632,321.9,1.5,1.2,2021-07-06,0135,T,74,6.0NRT,299.7,25.4,D
-14.234,129.728,319.6,1,1,2021-07-06,0135,T,70,6.0NRT,299.3,11.3,D
-14.236,129.738,335.4,1,1,2021-07-06,0135,T,87,6.0NRT,300.7,30,D
-14.248,129.821,324.7,1,1,2021-07-06,0135,T,78,6.0NRT,302.4,15.3,D
-14.235,129.671,319.4,1,1,2021-07-06,0135,T,66,6.0NRT,299.9,11.5,D
-14.257,129.819,319.2,1,1,2021-07-06,0135,T,47,6.0NRT,302.4,8.8,D
-14.244,129.67,315.2,1,1,2021-07-06,0135,T,27,6.0NRT,301,6.9,D
-14.261,129.724,331.6,1,1,2021-07-06,0135,T,84,6.0NRT,301.3,24,D
-14.263,129.733,319.2,1,1,2021-07-06,0135,T,52,6.0NRT,301.5,10.1,D
-14.284,129.815,324.1,1,1,2021-07-06,0135,T,77,6.0NRT,300.5,15,D
-14.286,129.825,333.5,1,1,2021-07-06,0135,T,85,6.0NRT,303.7,26.6,D
-14.295,129.703,314.1,1,1,2021-07-06,0135,T,55,6.0NRT,300.5,6.1,D
-14.296,129.712,317.1,1,1,2021-07-06,0135,T,67,6.0NRT,301.4,9,D
-14.313,129.452,328.3,1,1,2021-07-06,0135,T,81,6.0NRT,300.3,21.1,D
-14.314,129.462,318.6,1,1,2021-07-06,0135,T,70,6.0NRT,300.9,10.5,D
-14.329,129.498,312.5,1,1,2021-07-06,0135,T,43,6.0NRT,300.9,5.3,D
-16.068,137.027,319.8,2.4,1.5,2021-07-06,0135,T,23,6.0NRT,298.9,34.3,D
-16.095,137.024,325.4,2.4,1.5,2021-07-06,0135,T,52,6.0NRT,298.8,53.7,D
-16.089,137.019,319.8,2.4,1.5,2021-07-06,0135,T,37,6.0NRT,297.6,35.7,D
-16.102,137.017,314.8,2.4,1.5,2021-07-06,0135,T,34,6.0NRT,299,22.9,D
-16.02,136.178,312,2.1,1.4,2021-07-06,0135,T,22,6.0NRT,299,13,D
-16.023,136.198,315.4,2.1,1.4,2021-07-06,0135,T,56,6.0NRT,300.8,19.6,D
-16.09,136.105,317.2,2.1,1.4,2021-07-06,0135,T,67,6.0NRT,302.3,20.9,D
-16.122,135.946,323.4,2,1.4,2021-07-06,0135,T,77,6.0NRT,300.6,40.8,D
-16.124,135.965,311.8,2,1.4,2021-07-06,0135,T,38,6.0NRT,299.4,12.1,D
-16.124,135.941,319.7,2,1.4,2021-07-06,0135,T,53,6.0NRT,301,26.8,D
-16.126,135.959,317.5,2,1.4,2021-07-06,0135,T,49,6.0NRT,299.8,21.9,D
-16.155,135.88,326.4,2,1.4,2021-07-06,0135,T,80,6.0NRT,299.4,49.1,D
-16.157,135.898,343.6,2,1.4,2021-07-06,0135,T,92,6.0NRT,301.7,117.7,D
-15.507,129.188,317.3,1,1,2021-07-06,0135,T,69,6.0NRT,304.4,8.9,D
-15.509,129.198,325.2,1,1,2021-07-06,0135,T,79,6.0NRT,305.2,16.7,D
-15.52,129.273,316.6,1,1,2021-07-06,0135,T,67,6.0NRT,305.5,8.1,D
-15.521,129.282,318.1,1,1,2021-07-06,0135,T,70,6.0NRT,303.6,9.6,D
-15.518,129.196,313.3,1,1,2021-07-06,0135,T,41,6.0NRT,301.9,5.1,D
-15.604,128.729,321.9,1,1,2021-07-06,0135,T,75,6.0NRT,297.2,16.3,D
-15.487,127.812,317.7,1.1,1.1,2021-07-06,0135,T,67,6.0NRT,301.6,9.7,D
-15.489,127.822,320.7,1.1,1.1,2021-07-06,0135,T,75,6.0NRT,302,12.6,D
-15.513,127.787,315.6,1.1,1.1,2021-07-06,0135,T,43,6.0NRT,301.4,7.2,D
-15.514,127.797,323.6,1.1,1.1,2021-07-06,0135,T,77,6.0NRT,303.6,15.5,D
-15.55,127.78,323.2,1.1,1.1,2021-07-06,0135,T,55,6.0NRT,303.1,14.7,D
-15.552,127.791,332.8,1.1,1.1,2021-07-06,0135,T,86,6.0NRT,307.5,28.5,D
-15.562,127.789,323.2,1.1,1.1,2021-07-06,0135,T,67,6.0NRT,303.6,15.2,D
-17.968,123.844,314.8,1.8,1.3,2021-07-06,0135,T,64,6.0NRT,299.5,18.8,D
-17.98,123.842,325.7,1.8,1.3,2021-07-06,0135,T,81,6.0NRT,297.5,44.8,D
-17.983,123.859,317,1.8,1.3,2021-07-06,0135,T,69,6.0NRT,300.5,22.8,D
-18.797,124.969,311.2,1.5,1.2,2021-07-06,0135,T,37,6.0NRT,299.1,8.8,D
-18.802,124.976,319.4,1.5,1.2,2021-07-06,0135,T,75,6.0NRT,297.7,20.4,D
-18.835,125.165,315.4,1.4,1.2,2021-07-06,0135,T,55,6.0NRT,296.7,13.6,D
-18.845,125.163,314,1.4,1.2,2021-07-06,0135,T,36,6.0NRT,296.6,11.8,D
-18.84,125.067,314.2,1.4,1.2,2021-07-06,0135,T,67,6.0NRT,297.7,13.8,D
-18.842,125.08,309.6,1.4,1.2,2021-07-06,0135,T,46,6.0NRT,295.9,8.2,D
-18.852,125.009,323.4,1.4,1.2,2021-07-06,0135,T,79,6.0NRT,298.9,26.2,D
-18.853,124.952,324.6,1.5,1.2,2021-07-06,0135,T,80,6.0NRT,299,30.3,D
-18.856,124.965,315.3,1.5,1.2,2021-07-06,0135,T,58,6.0NRT,298.1,13.8,D
35.81,-0.251,307.3,1,1,2021-07-06,0155,A,71,6.0NRT,295.2,6.6,N
32.911,3.37,305.5,1.2,1.1,2021-07-06,0155,A,64,6.0NRT,295,7.1,N
32.909,3.383,313.9,1.2,1.1,2021-07-06,0155,A,88,6.0NRT,296.5,14.8,N
31.678,6.2,311,1.8,1.3,2021-07-06,0155,A,81,6.0NRT,298.7,19.1,N
31.669,6.061,313.8,1.8,1.3,2021-07-06,0155,A,88,6.0NRT,300.8,23.1,N
31.707,5.806,319.9,1.7,1.3,2021-07-06,0155,A,99,6.0NRT,297.9,34.8,N
31.704,5.823,324.7,1.7,1.3,2021-07-06,0155,A,100,6.0NRT,298.4,46,N
31.645,5.997,312.9,1.8,1.3,2021-07-06,0155,A,86,6.0NRT,299.1,21.6,N
31.695,5.816,327.1,1.7,1.3,2021-07-06,0155,A,100,6.0NRT,298.8,52,N
31.649,5.993,311.7,1.8,1.3,2021-07-06,0155,A,83,6.0NRT,299.5,19.9,N
45.15,9.949,303.5,1.5,1.2,2021-07-06,0150,A,55,6.0NRT,291.2,10.9,N
43.451,4.895,303.6,1,1,2021-07-06,0150,A,56,6.0NRT,292.7,5.1,N
43.449,4.907,303.3,1,1,2021-07-06,0150,A,55,6.0NRT,292.8,4.8,N
35.426,7.006,305.1,1.7,1.3,2021-07-06,0150,A,63,6.0NRT,292.8,11.1,N
35.417,6.928,338.4,1.7,1.3,2021-07-06,0150,A,100,6.0NRT,297.4,81.2,N
35.406,6.924,307,1.7,1.3,2021-07-06,0150,A,35,6.0NRT,292.4,9.5,N
35.403,6.884,314.8,1.7,1.3,2021-07-06,0150,A,31,6.0NRT,295,22.4,N
35.399,6.902,346.4,1.7,1.3,2021-07-06,0150,A,100,6.0NRT,296.6,109.4,N
35.395,6.921,315.4,1.7,1.3,2021-07-06,0150,A,59,6.0NRT,295.3,21.1,N
35.392,6.881,317.6,1.7,1.3,2021-07-06,0150,A,75,6.0NRT,296.1,28.8,N
35.388,6.899,310.7,1.7,1.3,2021-07-06,0150,A,41,6.0NRT,294.5,14.9,N
35.4,6.898,334,1.7,1.3,2021-07-06,0150,A,100,6.0NRT,296.7,66.8,N
35.397,6.916,327.7,1.7,1.3,2021-07-06,0150,A,100,6.0NRT,295.8,48.3,N
35.393,6.876,312.5,1.7,1.3,2021-07-06,0150,A,69,6.0NRT,294.5,21.2,N
35.389,6.894,314.8,1.7,1.3,2021-07-06,0150,A,82,6.0NRT,295.5,22.5,N
35.36,6.921,306.8,1.7,1.3,2021-07-06,0150,A,61,6.0NRT,294.7,12.5,N
35.357,6.936,304.4,1.7,1.3,2021-07-06,0150,A,38,6.0NRT,292.8,10.1,N
59.355,153.582,334.9,2.2,1.4,2021-07-06,0130,A,87,6.0NRT,291.6,95.8,D
59.347,153.549,428.2,2.2,1.4,2021-07-06,0130,A,100,6.0NRT,302.1,1447,D
59.338,153.519,339.5,2.2,1.4,2021-07-06,0130,A,89,6.0NRT,292.1,119.4,D
59.366,153.568,334.2,2.2,1.4,2021-07-06,0130,A,86,6.0NRT,295.6,95,D
59.358,153.538,322.4,2.2,1.4,2021-07-06,0130,A,63,6.0NRT,294.7,51,D
59.378,153.556,317.6,2.2,1.4,2021-07-06,0130,A,55,6.0NRT,293.2,36,D
59.478,153.223,312.9,2.2,1.4,2021-07-06,0130,A,51,6.0NRT,291.2,28.3,D
59.469,153.188,365.7,2.2,1.4,2021-07-06,0130,A,100,6.0NRT,294.3,320.1,D
59.48,153.174,364.6,2.2,1.4,2021-07-06,0130,A,100,6.0NRT,293.3,311.3,D
59.471,153.14,310.9,2.2,1.4,2021-07-06,0130,A,30,6.0NRT,289.4,24.5,D
61.949,165.13,326.5,1,1,2021-07-06,0130,A,83,6.0NRT,292.4,20.7,D
61.954,165.039,329.3,1,1,2021-07-06,0130,A,77,6.0NRT,295,24.9,D
61.968,165.07,336.9,1,1,2021-07-06,0130,A,77,6.0NRT,293.7,33.4,D
61.966,165.051,359.1,1,1,2021-07-06,0130,A,99,6.0NRT,295.1,80.6,D
61.963,165.033,322.1,1,1,2021-07-06,0130,A,77,6.0NRT,291.9,17.6,D
61.983,165.101,316.2,1,1,2021-07-06,0130,A,44,6.0NRT,291,9.8,D
61.98,165.082,318,1,1,2021-07-06,0130,A,39,6.0NRT,289.8,11.5,D
62.005,165.187,328.7,1,1,2021-07-06,0130,A,80,6.0NRT,289.5,24,D
62.002,165.168,333,1,1,2021-07-06,0130,A,88,6.0NRT,293.3,29,D
61.999,165.15,332.2,1,1,2021-07-06,0130,A,88,6.0NRT,292.6,27.4,D
61.997,165.132,365.8,1,1,2021-07-06,0130,A,100,6.0NRT,293.4,98,D
61.994,165.113,341.9,1,1,2021-07-06,0130,A,93,6.0NRT,291,42.1,D
62.013,165.181,312.4,1,1,2021-07-06,0130,A,64,6.0NRT,286.5,9.6,D
62.011,165.163,327.4,1,1,2021-07-06,0130,A,85,6.0NRT,288,23.8,D
61.932,158.068,319.5,1.3,1.1,2021-07-06,0130,A,77,6.0NRT,287.8,21.9,D
61.927,158.046,328.9,1.3,1.1,2021-07-06,0130,A,84,6.0NRT,289.9,35.9,D
60.266,149.648,304.8,2.7,1.6,2021-07-06,0130,A,30,6.0NRT,290.3,17.2,D
61.08,152.299,329,2.1,1.4,2021-07-06,0130,A,84,6.0NRT,296.1,64.3,D
61.071,152.266,331.7,2.1,1.4,2021-07-06,0130,A,86,6.0NRT,298.8,75.6,D
61.749,153.817,324.3,1.7,1.3,2021-07-06,0130,A,29,6.0NRT,301,31.4,D
61.742,153.788,324.3,1.7,1.3,2021-07-06,0130,A,40,6.0NRT,299.6,32.3,D
61.774,153.756,321.3,1.7,1.3,2021-07-06,0130,A,53,6.0NRT,299.5,25.5,D
61.804,153.828,332.1,1.7,1.3,2021-07-06,0130,A,86,6.0NRT,297.1,56.4,D
61.798,153.801,326.1,1.7,1.3,2021-07-06,0130,A,77,6.0NRT,299.3,38.3,D
61.804,153.789,312.7,1.7,1.3,2021-07-06,0130,A,43,6.0NRT,296.4,12.7,D
61.797,153.761,311.2,1.7,1.3,2021-07-06,0130,A,26,6.0NRT,297.2,9,D
62.651,155.895,323.6,1.4,1.2,2021-07-06,0130,A,71,6.0NRT,299.5,24.3,D
62.646,155.872,329,1.4,1.2,2021-07-06,0130,A,83,6.0NRT,299,35.5,D
62.677,155.957,315.5,1.4,1.2,2021-07-06,0130,A,56,6.0NRT,297,12.3,D
62.671,155.933,318.5,1.4,1.2,2021-07-06,0130,A,38,6.0NRT,299.4,15.3,D
62.699,155.845,340.8,1.4,1.2,2021-07-06,0130,A,91,6.0NRT,299.4,59.8,D
62.699,155.871,325,1.4,1.2,2021-07-06,0130,A,75,6.0NRT,298.4,27.1,D
62.693,155.847,330.7,1.4,1.2,2021-07-06,0130,A,84,6.0NRT,300.3,37.5,D
61.591,150.418,325.7,2.3,1.5,2021-07-06,0130,A,82,6.0NRT,297.5,62.2,D
61.581,150.38,312.3,2.3,1.5,2021-07-06,0130,A,67,6.0NRT,297.8,20.7,D
61.602,150.402,311.6,2.3,1.5,2021-07-06,0130,A,63,6.0NRT,296.2,19,D
61.557,148.558,311.3,2.6,1.5,2021-07-06,0130,A,58,6.0NRT,295.1,30.7,D
61.549,148.56,309.5,2.6,1.5,2021-07-06,0130,A,46,6.0NRT,295,25,D
61.548,148.39,306.8,2.6,1.6,2021-07-06,0130,A,25,6.0NRT,292,21.3,D
62.072,149.143,311.4,2.4,1.5,2021-07-06,0130,A,60,6.0NRT,294.8,22.8,D
60.713,143.634,306.9,4.1,1.9,2021-07-06,0130,A,43,6.0NRT,293.4,30.4,D
60.717,143.628,307.5,4.1,1.9,2021-07-06,0130,A,53,6.0NRT,293.8,34.1,D
64.931,155.986,319.9,1.2,1.1,2021-07-06,0130,A,73,6.0NRT,299.9,14.5,D
64.926,155.963,355.2,1.2,1.1,2021-07-06,0130,A,98,6.0NRT,302.8,88.3,D
64.921,155.94,331,1.2,1.1,2021-07-06,0130,A,84,6.0NRT,297.8,30.9,D
64.931,155.981,325.3,1.2,1.1,2021-07-06,0130,A,79,6.0NRT,300,22.7,D
64.926,155.958,362.5,1.2,1.1,2021-07-06,0130,A,100,6.0NRT,303.3,113.2,D
64.922,155.935,328.3,1.2,1.1,2021-07-06,0130,A,82,6.0NRT,297.3,27.2,D
64.94,155.971,349.3,1.2,1.1,2021-07-06,0130,A,95,6.0NRT,300.2,71.9,D
64.935,155.948,373.4,1.2,1.1,2021-07-06,0130,A,100,6.0NRT,302.3,159.7,D
64.931,155.925,314.5,1.2,1.1,2021-07-06,0130,A,64,6.0NRT,296.2,10.3,D
61.189,142.165,315.6,4.3,1.9,2021-07-06,0130,A,65,6.0NRT,295.2,75.6,D
61.167,142.107,317.4,4.3,1.9,2021-07-06,0130,A,64,6.0NRT,294.1,88.4,D
61.19,142.155,317.6,4.3,1.9,2021-07-06,0130,A,60,6.0NRT,295.3,92.7,D
61.419,142.481,311.8,4.1,1.9,2021-07-06,0130,A,64,6.0NRT,293.7,56.1,D
61.423,142.475,309.8,4.1,1.9,2021-07-06,0130,A,59,6.0NRT,293.9,47.6,D
65.683,157.422,320.6,1.1,1,2021-07-06,0130,A,67,6.0NRT,302.4,12.4,D
65.679,157.4,316.2,1.1,1,2021-07-06,0130,A,28,6.0NRT,302.9,7.6,D
65.691,157.412,357.5,1.1,1,2021-07-06,0130,A,98,6.0NRT,303.3,81.4,D
65.687,157.391,320.9,1.1,1,2021-07-06,0130,A,58,6.0NRT,302.7,12.1,D
65.734,157.384,344.2,1.1,1,2021-07-06,0130,A,92,6.0NRT,304.8,47.7,D
65.73,157.362,347.3,1.1,1,2021-07-06,0130,A,94,6.0NRT,310.3,53.6,D
65.743,157.375,321.8,1.1,1,2021-07-06,0130,A,61,6.0NRT,300.8,13,D
65.739,157.353,340.9,1.1,1,2021-07-06,0130,A,91,6.0NRT,307.4,41.1,D
65.719,157.245,324.2,1.1,1,2021-07-06,0130,A,64,6.0NRT,302.8,15.4,D
65.747,157.344,428.1,1.1,1,2021-07-06,0130,A,100,6.0NRT,317.9,513.9,D
65.743,157.322,391.1,1.1,1,2021-07-06,0130,A,100,6.0NRT,317.4,217.6,D
65.739,157.3,335.1,1.1,1,2021-07-06,0130,A,57,6.0NRT,308,26.4,D
65.756,157.335,355.3,1.1,1,2021-07-06,0130,A,98,6.0NRT,302.6,73.6,D
65.752,157.313,372.7,1.1,1,2021-07-06,0130,A,100,6.0NRT,307.6,129.7,D
65.748,157.291,355.3,1.1,1,2021-07-06,0130,A,98,6.0NRT,307.6,69.8,D
65.76,157.304,319.2,1.1,1,2021-07-06,0130,A,43,6.0NRT,303.1,11.6,D
65.756,157.281,355.5,1.1,1,2021-07-06,0130,A,98,6.0NRT,309.3,73.7,D
65.752,157.26,354,1.1,1,2021-07-06,0130,A,97,6.0NRT,309.2,69.1,D
65.769,157.294,316.6,1.1,1,2021-07-06,0130,A,49,6.0NRT,300.4,9.8,D
65.765,157.272,358.8,1.1,1,2021-07-06,0130,A,99,6.0NRT,305.7,84.8,D
65.761,157.251,330.4,1.1,1,2021-07-06,0130,A,72,6.0NRT,304.4,23.5,D
62.974,145.534,326.9,2.8,1.6,2021-07-06,0130,A,82,6.0NRT,294.9,92,D
62.96,145.49,308.5,2.8,1.6,2021-07-06,0130,A,38,6.0NRT,294.8,18,D
62.976,145.522,330.5,2.8,1.6,2021-07-06,0130,A,85,6.0NRT,295.7,112.2,D
61.695,141.612,311.7,4.2,1.9,2021-07-06,0130,A,66,6.0NRT,293.2,64.4,D
61.675,141.561,312.8,4.2,1.9,2021-07-06,0130,A,68,6.0NRT,294.4,72.7,D
61.697,141.606,310.7,4.2,1.9,2021-07-06,0130,A,46,6.0NRT,292.5,53.6,D
61.678,141.557,311.8,4.2,1.9,2021-07-06,0130,A,51,6.0NRT,293.9,62,D
66.847,159.629,335,1,1,2021-07-06,0130,A,87,6.0NRT,300.3,30.2,D
66.843,159.608,326.6,1,1,2021-07-06,0130,A,81,6.0NRT,300.8,19.1,D
66.848,159.577,314.8,1,1,2021-07-06,0130,A,32,6.0NRT,299.5,6.5,D
66.849,159.218,313.1,1,1,2021-07-06,0130,A,64,6.0NRT,298.2,7.4,D
68.917,172.491,325.4,1.7,1.3,2021-07-06,0130,A,39,6.0NRT,293.5,39.1,D
52.588,19.705,307.5,2.6,1.6,2021-07-06,0145,A,72,6.0NRT,286.5,40.6,N
-13.182,-53.944,304.2,1.1,1.1,2021-07-06,0220,T,59,6.0NRT,288.5,8.9,N
-11.789,-50.291,301.2,2.1,1.4,2021-07-06,0220,T,39,6.0NRT,289.9,15,N
-11.786,-50.278,302.6,2.1,1.4,2021-07-06,0220,T,50,6.0NRT,290.1,16.1,N
-11.521,-49.177,306.2,2.6,1.5,2021-07-06,0220,T,67,6.0NRT,291.1,30.1,N
-11.512,-49.161,303.9,2.6,1.5,2021-07-06,0220,T,57,6.0NRT,291.1,24.2,N
-11.516,-49.184,303.8,2.6,1.5,2021-07-06,0220,T,57,6.0NRT,290.5,23,N
-12.369,-56.391,316.7,1,1,2021-07-06,0220,T,94,6.0NRT,290.1,15.8,N
-12.37,-56.4,321.4,1,1,2021-07-06,0220,T,100,6.0NRT,290.2,20.3,N
-12.884,-60.413,301.6,1.5,1.2,2021-07-06,0220,T,42,6.0NRT,288.4,9.4,N
-12.881,-60.419,304.3,1.5,1.2,2021-07-06,0220,T,59,6.0NRT,288.4,12.5,N
-12.463,-57.592,302.2,1,1,2021-07-06,0220,T,48,6.0NRT,290,6.2,N
-12.369,-57.778,302.8,1.1,1,2021-07-06,0220,T,52,6.0NRT,288.9,6.9,N
-11.376,-52.422,300.9,1.5,1.2,2021-07-06,0220,T,34,6.0NRT,289.3,9,N
-10.54,-49.347,305.3,2.6,1.6,2021-07-06,0220,T,64,6.0NRT,291.4,27.2,N
-10.531,-49.329,301.7,2.6,1.6,2021-07-06,0220,T,44,6.0NRT,291,18.5,N
-10.535,-49.353,305.3,2.6,1.6,2021-07-06,0220,T,64,6.0NRT,291.3,26.3,N
-11.616,-57.18,301.1,1,1,2021-07-06,0220,T,37,6.0NRT,290.2,5,N
-11.541,-58.517,304,1.1,1,2021-07-06,0220,T,58,6.0NRT,289.4,7.4,N
-11.537,-58.523,301.7,1.1,1,2021-07-06,0220,T,44,6.0NRT,288.9,6.2,N
-10.868,-54.12,311.4,1.2,1.1,2021-07-06,0220,T,82,6.0NRT,289.9,15.3,N
-10.916,-56.52,308.4,1,1,2021-07-06,0220,T,74,6.0NRT,292.3,8.5,N
-10.58,-54.304,300.2,1.2,1.1,2021-07-06,0220,T,21,6.0NRT,289.4,5.3,N
-10.907,-56.521,301.6,1,1,2021-07-06,0220,T,24,6.0NRT,290.9,4.2,N
-10.82,-57.206,314.7,1,1,2021-07-06,0220,T,90,6.0NRT,291.9,13.7,N
-10.821,-57.215,307,1,1,2021-07-06,0220,T,70,6.0NRT,290.7,7.9,N
-10.811,-57.207,312.9,1,1,2021-07-06,0220,T,86,6.0NRT,291.7,11.9,N
-10.812,-57.216,312.7,1,1,2021-07-06,0220,T,86,6.0NRT,291.4,11.6,N
-10.73,-57.949,327.9,1,1,2021-07-06,0220,T,100,6.0NRT,294.6,27.3,N
-10.722,-57.947,318.2,1,1,2021-07-06,0220,T,47,6.0NRT,292.9,15.7,N
-10.723,-57.956,338,1,1,2021-07-06,0220,T,100,6.0NRT,296,41.6,N
-10.724,-57.966,327.5,1,1,2021-07-06,0220,T,100,6.0NRT,293.9,26.8,N
-10.714,-57.958,303.8,1,1,2021-07-06,0220,T,57,6.0NRT,291.2,6,N
-10.715,-57.967,309.8,1,1,2021-07-06,0220,T,78,6.0NRT,291.4,10.3,N
-9.139,-48.928,305.3,3,1.6,2021-07-06,0220,T,64,6.0NRT,291.2,31,N
-9.139,-48.933,306,3,1.6,2021-07-06,0220,T,66,6.0NRT,291.4,34.5,N
-9.814,-55.445,303.5,1.1,1,2021-07-06,0220,T,55,6.0NRT,291.7,6.8,N
-9.689,-56.88,307.6,1,1,2021-07-06,0220,T,72,6.0NRT,292,8.1,N
-9.69,-56.889,301.7,1,1,2021-07-06,0220,T,43,6.0NRT,291.6,4.5,N
-9.478,-58.196,302.4,1,1,2021-07-06,0220,T,49,6.0NRT,291.8,5.3,N
-9.805,-63.497,309.2,2.2,1.5,2021-07-06,0220,T,77,6.0NRT,291.1,28.5,N
-9.808,-63.517,301.8,2.3,1.5,2021-07-06,0220,T,44,6.0NRT,291.1,13.5,N
-9.808,-63.502,315,2.2,1.5,2021-07-06,0220,T,90,6.0NRT,291.1,43,N
-8.143,-55.242,303.7,1.1,1.1,2021-07-06,0220,T,57,6.0NRT,291.3,6.6,N
-4.404,-47.752,308.4,4.5,2,2021-07-06,0220,T,75,6.0NRT,290.3,75.9,N
